yes_price,yes_bid,yes_ask,no_bid,no_ask,volume,open_interest,ts,Ticker,,
0,0,99,1,100,0,0,1686262687,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686262687,USDJPY-23JUN0910-T139.499,,
0,1,9,91,99,0,0,1686262687,USDJPY-23JUN0910-T139.499,,
0,1,8,92,99,0,0,1686262687,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686262687,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262700,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262700,USDJPY-23JUN0910-T139.499,,
0,1,100,0,99,0,0,1686262721,USDJPY-23JUN0910-T139.499,,
0,1,9,91,99,0,0,1686262721,USDJPY-23JUN0910-T139.499,,
0,1,8,92,99,0,0,1686262721,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686262721,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686262730,USDJPY-23JUN0910-T139.499,,
0,1,100,0,99,0,0,1686262747,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686262747,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262760,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262760,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262766,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262766,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686262766,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686262766,USDJPY-23JUN0910-T139.499,,
0,0,6,94,100,0,0,1686262775,USDJPY-23JUN0910-T139.499,,
0,0,7,93,100,0,0,1686262775,USDJPY-23JUN0910-T139.499,,
0,0,8,92,100,0,0,1686262775,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262775,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262775,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262776,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262776,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262776,USDJPY-23JUN0910-T139.499,,
0,1,100,0,99,0,0,1686262785,USDJPY-23JUN0910-T139.499,,
0,1,9,91,99,0,0,1686262785,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686262785,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262798,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262799,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262806,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262806,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262806,USDJPY-23JUN0910-T139.499,,
0,2,99,1,98,0,0,1686262806,USDJPY-23JUN0910-T139.499,,
0,2,8,92,98,0,0,1686262806,USDJPY-23JUN0910-T139.499,,
0,2,7,93,98,0,0,1686262807,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262818,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262818,USDJPY-23JUN0910-T139.499,,
0,1,100,0,99,0,0,1686262820,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686262820,USDJPY-23JUN0910-T139.499,,
0,2,99,1,98,0,0,1686262820,USDJPY-23JUN0910-T139.499,,
0,2,8,92,98,0,0,1686262820,USDJPY-23JUN0910-T139.499,,
0,2,7,93,98,0,0,1686262820,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262832,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262832,USDJPY-23JUN0910-T139.499,,
0,2,100,0,98,0,0,1686262833,USDJPY-23JUN0910-T139.499,,
0,2,99,1,98,0,0,1686262833,USDJPY-23JUN0910-T139.499,,
0,2,100,0,98,0,0,1686262842,USDJPY-23JUN0910-T139.499,,
0,2,99,1,98,0,0,1686262842,USDJPY-23JUN0910-T139.499,,
0,2,7,93,98,0,0,1686262842,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262856,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262857,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262859,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686262859,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686262859,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262873,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262873,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262878,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686262878,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686262878,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686262878,USDJPY-23JUN0910-T139.499,,
0,0,6,94,100,0,0,1686262887,USDJPY-23JUN0910-T139.499,,
0,0,8,92,100,0,0,1686262887,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262887,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262887,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262887,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262887,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262887,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262903,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686262903,USDJPY-23JUN0910-T139.499,,
0,1,8,92,99,0,0,1686262903,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686262903,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686262903,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262919,USDJPY-23JUN0910-T139.499,,
0,2,99,1,98,0,0,1686262919,USDJPY-23JUN0910-T139.499,,
0,2,8,92,98,0,0,1686262919,USDJPY-23JUN0910-T139.499,,
0,2,7,93,98,0,0,1686262919,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262932,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262932,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262937,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262937,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262937,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262937,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262937,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686262937,USDJPY-23JUN0910-T139.499,,
0,2,99,1,98,0,0,1686262937,USDJPY-23JUN0910-T139.499,,
0,2,8,92,98,0,0,1686262937,USDJPY-23JUN0910-T139.499,,
0,2,7,93,98,0,0,1686262937,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686262945,USDJPY-23JUN0910-T139.499,,
0,2,7,93,98,0,0,1686262946,USDJPY-23JUN0910-T139.499,,
0,2,99,1,98,0,0,1686262951,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262957,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262961,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262961,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262961,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686262962,USDJPY-23JUN0910-T139.499,,
0,2,99,1,98,0,0,1686262962,USDJPY-23JUN0910-T139.499,,
0,2,9,91,98,0,0,1686262962,USDJPY-23JUN0910-T139.499,,
0,2,8,92,98,0,0,1686262962,USDJPY-23JUN0910-T139.499,,
0,2,7,93,98,0,0,1686262962,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262973,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262973,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262978,USDJPY-23JUN0910-T139.499,,
0,2,99,1,98,0,0,1686262978,USDJPY-23JUN0910-T139.499,,
0,2,9,91,98,0,0,1686262978,USDJPY-23JUN0910-T139.499,,
0,2,7,93,98,0,0,1686262978,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262990,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686262990,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686262995,USDJPY-23JUN0910-T139.499,,
0,2,99,1,98,0,0,1686262995,USDJPY-23JUN0910-T139.499,,
0,2,9,91,98,0,0,1686262995,USDJPY-23JUN0910-T139.499,,
0,2,7,93,98,0,0,1686262995,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263007,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263007,USDJPY-23JUN0910-T139.499,,
0,1,100,0,99,0,0,1686263014,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263014,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263014,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263023,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263039,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263039,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263039,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263039,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263051,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263051,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263059,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263059,USDJPY-23JUN0910-T139.499,,
0,2,99,1,98,0,0,1686263059,USDJPY-23JUN0910-T139.499,,
0,2,8,92,98,0,0,1686263059,USDJPY-23JUN0910-T139.499,,
0,2,7,93,98,0,0,1686263059,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263071,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263071,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263073,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263073,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263073,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263082,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263094,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263094,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263098,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263098,USDJPY-23JUN0910-T139.499,,
0,1,8,92,99,0,0,1686263098,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263098,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263110,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263110,USDJPY-23JUN0910-T139.499,,
0,1,100,0,99,0,0,1686263116,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263116,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263116,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263127,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263127,USDJPY-23JUN0910-T139.499,,
0,1,100,0,99,0,0,1686263132,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263132,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263144,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263155,USDJPY-23JUN0910-T139.499,,
0,1,100,0,99,0,0,1686263158,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263158,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263172,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263173,USDJPY-23JUN0910-T139.499,,
0,1,100,0,99,0,0,1686263174,USDJPY-23JUN0910-T139.499,,
0,1,8,92,99,0,0,1686263174,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263174,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263174,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263186,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263186,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263191,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263191,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263191,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263202,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263202,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263207,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263207,USDJPY-23JUN0910-T139.499,,
0,1,8,92,99,0,0,1686263207,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263207,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263207,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263215,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263215,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263227,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263227,USDJPY-23JUN0910-T139.499,,
0,1,100,0,99,0,0,1686263231,USDJPY-23JUN0910-T139.499,,
0,1,9,91,99,0,0,1686263231,USDJPY-23JUN0910-T139.499,,
0,1,8,92,99,0,0,1686263231,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263231,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263244,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263244,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263247,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263248,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263248,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263259,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263259,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263263,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263263,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263263,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263264,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263275,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263275,USDJPY-23JUN0910-T139.499,,
0,1,100,0,99,0,0,1686263279,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263279,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263291,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263291,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263300,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263300,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263300,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263300,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263300,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263300,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263300,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263313,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263313,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263313,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263313,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263322,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263322,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263338,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263338,USDJPY-23JUN0910-T139.499,,
0,1,100,0,99,0,0,1686263338,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263338,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263338,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263338,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263350,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263350,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263356,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263357,USDJPY-23JUN0910-T139.499,,
0,1,8,92,99,0,0,1686263357,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263357,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263368,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263368,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263373,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263373,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263373,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263373,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263382,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263382,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263394,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263394,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263399,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263399,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263399,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263399,USDJPY-23JUN0910-T139.499,,
0,1,8,92,99,0,0,1686263399,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263399,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263417,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263417,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263417,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263417,USDJPY-23JUN0910-T139.499,,
0,1,100,0,99,0,0,1686263433,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263433,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263443,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263443,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263455,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263455,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263459,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263459,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263459,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263471,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263471,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263477,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263477,USDJPY-23JUN0910-T139.499,,
0,1,100,0,99,0,0,1686263477,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263477,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263477,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263489,USDJPY-23JUN0910-T139.499,,
0,0,100,0,100,0,0,1686263489,USDJPY-23JUN0910-T139.499,,
0,0,99,1,100,0,0,1686263494,USDJPY-23JUN0910-T139.499,,
0,1,99,1,99,0,0,1686263494,USDJPY-23JUN0910-T139.499,,
0,1,8,92,99,0,0,1686263494,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263494,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263494,USDJPY-23JUN0910-T139.499,,
0,1,7,93,99,0,0,1686263503,USDJPY-23JUN0910-T139.499,,
0,1,6,94,99,0,0,1686263503,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,10,10,1686263509,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,10,10,1686263509,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,10,10,1686263512,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,10,10,1686263512,USDJPY-23JUN0910-T139.499,,
6,1,99,1,99,10,10,1686263512,USDJPY-23JUN0910-T139.499,,
6,1,9,91,99,10,10,1686263512,USDJPY-23JUN0910-T139.499,,
6,1,7,93,99,10,10,1686263512,USDJPY-23JUN0910-T139.499,,
6,1,6,94,99,10,10,1686263554,USDJPY-23JUN0910-T139.499,,
6,0,7,93,100,10,10,1686263750,USDJPY-23JUN0910-T139.499,,
6,0,8,92,100,10,10,1686263750,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,10,10,1686263750,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,10,10,1686263750,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,10,10,1686263750,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,10,10,1686263776,USDJPY-23JUN0910-T139.499,,
6,1,99,1,99,10,10,1686263776,USDJPY-23JUN0910-T139.499,,
6,1,7,93,99,10,10,1686263776,USDJPY-23JUN0910-T139.499,,
6,1,6,94,99,10,10,1686263776,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,10,10,1686263788,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,10,10,1686263788,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,10,10,1686263789,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,10,10,1686263801,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,10,10,1686263805,USDJPY-23JUN0910-T139.499,,
6,1,99,1,99,10,10,1686263805,USDJPY-23JUN0910-T139.499,,
6,1,7,93,99,10,10,1686263805,USDJPY-23JUN0910-T139.499,,
6,1,6,94,99,10,10,1686263805,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,10,10,1686263817,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,10,10,1686263817,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,10,10,1686263822,USDJPY-23JUN0910-T139.499,,
6,1,99,1,99,10,10,1686263822,USDJPY-23JUN0910-T139.499,,
6,1,7,93,99,10,10,1686263822,USDJPY-23JUN0910-T139.499,,
6,1,6,94,99,10,10,1686263822,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,10,10,1686263835,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,10,10,1686263835,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,10,10,1686263847,USDJPY-23JUN0910-T139.499,,
6,1,99,1,99,10,10,1686263847,USDJPY-23JUN0910-T139.499,,
6,1,8,92,99,10,10,1686263847,USDJPY-23JUN0910-T139.499,,
6,1,6,94,99,10,10,1686263847,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,10,10,1686263858,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,10,10,1686263858,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,10,10,1686263864,USDJPY-23JUN0910-T139.499,,
6,1,99,1,99,10,10,1686263864,USDJPY-23JUN0910-T139.499,,
6,1,8,92,99,10,10,1686263864,USDJPY-23JUN0910-T139.499,,
6,1,7,93,99,10,10,1686263864,USDJPY-23JUN0910-T139.499,,
6,1,6,94,99,10,10,1686263864,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,10,10,1686263877,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,10,10,1686263878,USDJPY-23JUN0910-T139.499,,
6,1,100,0,99,10,10,1686263880,USDJPY-23JUN0910-T139.499,,
6,1,8,92,99,10,10,1686263880,USDJPY-23JUN0910-T139.499,,
6,1,6,94,99,10,10,1686263880,USDJPY-23JUN0910-T139.499,,
6,1,7,93,99,60,60,1686263882,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,60,60,1686263899,USDJPY-23JUN0910-T139.499,,
6,1,100,0,99,60,60,1686263899,USDJPY-23JUN0910-T139.499,,
6,1,7,93,99,60,60,1686263899,USDJPY-23JUN0910-T139.499,,
6,1,6,94,99,60,60,1686263899,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,60,60,1686263911,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,60,60,1686263918,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,60,60,1686263961,USDJPY-23JUN0910-T139.499,,
6,1,6,94,99,60,60,1686263961,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,60,60,1686263973,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,60,60,1686263973,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,60,60,1686263977,USDJPY-23JUN0910-T139.499,,
6,1,99,1,99,60,60,1686263977,USDJPY-23JUN0910-T139.499,,
6,1,7,93,99,60,60,1686263977,USDJPY-23JUN0910-T139.499,,
6,1,6,94,99,60,60,1686263978,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,60,60,1686263994,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,60,60,1686263994,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,60,60,1686263994,USDJPY-23JUN0910-T139.499,,
6,1,99,1,99,60,60,1686263994,USDJPY-23JUN0910-T139.499,,
6,1,6,94,99,60,60,1686263994,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,60,60,1686264005,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,60,60,1686264005,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,60,60,1686264012,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,60,60,1686264012,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,60,60,1686264012,USDJPY-23JUN0910-T139.499,,
6,1,99,1,99,60,60,1686264012,USDJPY-23JUN0910-T139.499,,
6,1,8,92,99,60,60,1686264012,USDJPY-23JUN0910-T139.499,,
6,1,6,94,99,60,60,1686264012,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,60,60,1686264024,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,60,60,1686264024,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,60,60,1686264026,USDJPY-23JUN0910-T139.499,,
6,1,99,1,99,60,60,1686264026,USDJPY-23JUN0910-T139.499,,
6,1,7,93,99,60,60,1686264026,USDJPY-23JUN0910-T139.499,,
6,1,6,94,99,60,60,1686264026,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,60,60,1686264038,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,60,60,1686264038,USDJPY-23JUN0910-T139.499,,
6,0,99,1,100,60,60,1686264043,USDJPY-23JUN0910-T139.499,,
6,0,100,0,100,60,60,1686264043,USDJPY-23JUN0910-T139.499,,
